time,group
0.0,1
0.008903610064422024,0
0.011648636603054981,1
0.013522547708763826,1
0.017371662412381993,1
0.017797090879624004,1
0.02114987237145983,1
0.02183866131842308,1
0.022172926542684657,1
0.02386451116243264,1
0.03465216158178356,0
0.03497629755682509,1
0.03700214740083465,1
0.048458328268708724,1
0.051466715287062925,1
0.05290506867630971,1
0.053178558405251,1
0.05842550950123577,1
0.06291276690571695,1
0.06367246059722054,1
0.06625541914833273,1
0.06646813338195373,1
0.0696183298893886,1
0.07367002957740772,1
0.0740245533001094,0
0.07528058020339533,0
0.08237105465742879,1
0.09526558891454966,1
0.09581256837243224,1
0.09950974433774969,1
0.10231554637170293,1
0.10539483813459746,1
0.10975041529921802,1
0.1112698026822252,1
0.11210040111826912,1
0.11390340747943763,1
0.11618248855394839,1
0.11734735221425388,1
0.11916048782464243,1
0.11979863052550545,1
0.12310076577124103,1
0.12416433693934606,1
0.12448847291438758,1
0.12847939710708642,1
0.12992787974555325,1
0.1317004983590616,1
0.13354402171711033,1
0.1359750415299218,1
0.13654227948624448,1
0.13744378266682875,1
0.1376666261496698,1
0.1402090677039018,1
0.1420120740650703,1
0.1430959037316154,1
0.1465499777156517,1
0.14840363032292048,1
0.14899112677768322,1
0.1490924192698837,1
0.1502775414286293,1
0.15116891535999352,1
0.15508893480815203,1
0.15804667558040597,1
0.1592419269883716,0
0.15966735545561364,1
0.15979903569547424,1
0.1600623961751955,1
0.16049795389165755,1
0.16132855232770146,1
0.1631822049349702,1
0.16420525910619505,1
0.16549167375714113,1
0.16725416312142943,1
0.16828734654187433,1
0.16993841416474212,1
0.17303796442607675,1
0.1751448482638467,1
0.17710992261253597,0
0.17723147360317654,1
0.17899396296746486,1
0.17943964993314696,1
0.1851221587455938,1
0.18547668246829546,1
0.1885154572343098,1
0.18976135488837567,1
0.19025768810015803,1
0.19038936834001863,1
0.19062234107207973,1
0.19073376281350027,1
0.19145293950812367,1
0.19164539524330457,1
0.19293180989425063,1
0.19302297313723107,1
0.19321542887241197,1
0.19616304039544588,1
0.19636562537984684,1
0.1981179854949151,1
0.19861431870669746,1
0.19994125035452373,1
0.20098456302418866,1
0.2027976986345772,1
0.20329403184635955,1
0.2034358413354402,1
0.20387139905190227,1
0.20389165755034236,1
0.2044082492605648,1
0.20484380697702687,1
0.20509703820752806,1
0.20519833069972854,1
0.20684939832259633,1
0.20764960901098012,1
0.21050605729103358,1
0.21157975770835866,1
0.21200518617560066,1
0.2123293221506422,1
0.21243061464284269,1
0.21365625379846845,1
0.21478060046189376,1
0.21501357319395487,1
0.21887281714679307,1
0.2199363883148981,1
0.22028078278837973,1
0.2204023337790203,1
0.22093918398768284,1
0.22215469389408857,1
0.22233702038004943,1
0.22621652283132773,1
0.22978201855678457,1
0.23138243993355212,1
0.23159515416717313,1
0.23170657590859364,1
0.2321421336250557,1
0.23246626960009725,1
0.23321583404238078,1
0.23355009926664236,1
0.23371216725416313,1
0.23403630322920466,1
0.23486690166524857,1
0.23728779222884,1
0.23971881204165146,1
0.23996191402293263,1
0.24129897491997893,1
0.2427778453061059,1
0.2435983144929298,1
0.24388193347109113,1
0.24403387220939185,1
0.24478343665167537,1
0.24670799400348445,1
0.2470523884769661,1
0.2477715651715895,0
0.24806531339897087,1
0.24810583039585105,1
0.24896681657955513,1
0.24897694582877516,1
0.25030387747660143,1
0.25076982294072364,1
0.2509521494266845,1
0.2517321016166282,1
0.2522689518252907,1
0.25340342773793606,1
0.2538896317004984,1
0.25551031157570603,1
0.25688788946963254,1
0.2575361614197156,0
0.25812365787447833,1
0.2583262428588793,1
0.2587010250800211,1
0.25911632429804304,1
0.25980511324500627,1
0.2603014464567886,1
0.262499493537539,1
0.26301608524776143,1
0.26384668368380537,1
0.26392771767756573,1
0.26394797617600585,1
0.26414043191118675,1
0.26753373039990275,1
0.2687492403063085,0
0.2691949272719906,1
0.26924557351809086,1
0.2695291924962522,1
0.26979255297597343,1
0.27003565495725457,1
0.27022811069243546,1
0.27042056642761636,1
0.2708662533932985,1
0.27246667477006603,1
0.27252745026538633,1
0.2729832664802885,1
0.27320610996312955,1
0.2736315384303715,1
0.27384425266399254,1
0.27512053806571857,1
0.27524208905635916,1
0.2758903610064422,1
0.27653863295652525,1
0.27694380292532716,1
0.27697419067298734,0
0.27785543535513146,1
0.2792228839998379,1
0.27923301324905797,1
0.27942546898423887,1
0.2811069243547668,1
0.2812284753454074,1
0.28143106032980836,1
0.28183623029861027,1
0.2827985089745148,1
0.28365949515821887,1
0.2848952635630647,1
0.2849965560552652,1
0.28510797779668573,1
0.2856346987561282,1
0.28661723593047284,1
0.28727563712977594,1
0.28842024229164137,1
0.2886633442729225,1
0.2887038612698027,1
0.28917993598314495,1
0.2897370446902476,1
0.289828207933228,1
0.2900206636684089,1
0.290040922166849,1
0.2912361735748146,1
0.2912766905716948,1
0.291529921802196,1
0.2919350917709979,1
0.2926947854625015,1
0.29339370365868483,1
0.2955309752441149,1
0.2969693286333617,1
0.2979316073092662,1
0.29800251205380657,1
0.298934402982051,1
0.29982577691341517,1
0.30052469510959845,1
0.3010311575706009,1
0.30175033426522424,1
0.30268222519346866,1
0.3027936469348892,1
0.3029253271747498,1
0.30403954458895505,1
0.3046472995421579,1
0.3066832786353875,1
0.30742271382845104,1
0.3075037478222114,1
0.3082431830152749,1
0.30963089015842143,1
0.3100765771241036,1
0.31071471982496657,1
0.3117175154977513,1
0.31240630444471457,1
0.312710181921316,1
0.312933025404157,1
0.31445241278716424,1
0.31514120173412746,1
0.31524249422632794,1
0.3156375349459098,1
0.31611360965925206,1
0.3166909768647948,1
0.31756209229771887,1
0.3184737247275232,1
0.3187066974595843,1
0.3197196223815891,1
0.3202564725902516,1
0.32060086706373325,1
0.3206211255621733,1
0.32069203030671367,1
0.3208034520481342,1
0.32092500303877475,1
0.3220088327053199,0
0.32246464892022203,1
0.3229204651351242,1
0.3242575260321705,1
0.3243284307767108,1
0.32572626716907743,1
0.32627324662696,1
0.32632389287306024,0
0.32659738260200155,1
0.32668854584498197,1
0.3276204367732264,1
0.3292512458976541,1
0.3300210688383777,1
0.33022365382277863,1
0.3303249463149791,1
0.3312973542401037,1
0.3313176127385438,1
0.3313885174830842,1
0.33181394595032615,1
0.3318240751995462,1
0.3326749321340302,1
0.33276609537701063,1
0.33278635387545075,1
0.3331104898504923,1
0.3333637210809935,1
0.33414367327093714,1
0.3344070337506584,1
0.33649365908998824,1
0.3373951622705725,1
0.33818524370973624,1
0.34014018880920543,1
0.34060613427332764,1
0.34181151493051337,1
0.3418621611766136,1
0.34285482760017827,1
0.34320935132287994,1
0.34339167780884083,1
0.3438778817714031,1
0.3441108545034642,1
0.3441716299987845,1
0.3452048134192294,1
0.3453770106559702,1
0.3453871399051902,1
0.3467039423037964,1
0.3473319557554394,1
0.3478991937117621,1
0.34806126169928286,1
0.34860824115716543,1
0.34873992139702603,1
0.34913496211660794,1
0.34914509136582794,1
0.34920586686114824,1
0.34943883959320937,1
0.34961103682995015,1
0.34982375106357116,1
0.34986426806045134,1
0.35033021352457355,1
0.35037073052145373,1
0.3508265467363559,1
0.35127223370203803,1
0.3515659819294194,1
0.35167740367083994,1
0.35215347838418215,1
0.3522041246302824,1
0.3529840768202261,1
0.35403751873911105,1
0.35421984522507194,1
0.3547060491876342,1
0.35535432113771726,1
0.3557797496049593,1
0.35660021879178316,1
0.35706616425590537,1
0.3574409464770471,1
0.3577853409505288,1
0.3579474089380495,1
0.35892994611239415,1
0.35986183704063857,1
0.36060127223370203,1
0.3617661358940075,1
0.36250557108707104,1
0.3625258295855111,1
0.3625866050808314,1
0.36356914225517606,1
0.3646833596693813,1
0.3646833596693813,1
0.36482516915846197,1
0.36507840038896316,1
0.36599003281876746,1
0.3671143794821928,1
0.3678234269275961,1
0.36803614116121713,1
0.36838053563469875,1
0.36840079413313886,1
0.37003160325756657,1
0.3706292289615494,1
0.37129775941007254,1
0.3713484056561728,1
0.37166241238199427,1
0.37214861634455654,1
0.37243223532271785,1
0.37315141201734126,1
0.37342490174628257,1
0.3737895547182043,1
0.37518739111057087,1
0.37560269032859284,1
0.37584579230987397,1
0.37585592155909403,1
0.376058506543495,1
0.37644341801385683,1
0.3771220777116,1
0.3776893156679227,1
0.37772983266480287,1
0.37791215915076376,1
0.3782464243750253,1
0.3783477168672258,1
0.3784084923625461,1
0.3786212065961671,1
0.3789656010696487,1
0.37898585956808883,1
0.37940115878611075,1
0.37996839674243343,1
0.3814776548762206,1
0.3815181718731008,1
0.38175114460516185,0
0.3833920829788096,1
0.3838681576921519,1
0.38423281066407355,1
0.38433410315627403,1
0.3847696608727361,1
0.3850026336047972,1
0.38503302135245737,1
0.3851545723430979,1
0.38526599408451845,1
0.3853672865767189,1
0.3855293545642397,1
0.38695757870426645,1
0.3871905514363275,1
0.3871905514363275,1
0.3877274016449901,1
0.38833515659819295,0
0.38848709533649367,1
0.38864916332401445,1
0.38878084356387504,1
0.3888517483084154,1
0.38956079575381874,1
0.38956079575381874,1
0.38978363923665976,1
0.3907357886633443,1
0.39201207406507027,1
0.39211336655727075,1
0.3926198290182732,1
0.3926502167659333,1
0.3927312507596937,1
0.3927717677565739,1
0.3928122847534541,1
0.3929034479964345,1
0.3929439649933147,1
0.3931566792269357,1
0.39370365868481827,1
0.3940986994044001,1
0.3943215428872412,1
0.3946861958591629,1
0.3956991207811677,1
0.3964486852234512,1
0.39660062396175194,1
0.3966512702078522,1
0.3983327255783801,1
0.3986163445565415,1
0.399153194765204,1
0.39916332401442406,1
0.39962926947854627,1
0.40019650743486895,1
0.4002572829301892,1
0.40036870467160973,1
0.40077387464041164,1
0.4012904663506341,1
0.4022932620234188,1
0.4024755885093797,1
0.40283011223208137,1
0.4029516632227219,1
0.4031947652040031,1
0.4031947652040031,1
0.4033061869454236,1
0.4047445403346704,1
0.4051091933065921,1
0.40515983955269236,1
0.4057372067582351,1
0.40613224747781695,1
0.4064361249544184,1
0.40677039017867994,1
0.4070641384060613,1
0.40742879137798305,1
0.4074693083748633,1
0.4074996961225234,1
0.4083708115554475,1
0.4084315870507678,1
0.408472104047648,1
0.4097585186985941,1
0.41005226692597546,1
0.4104270491471172,1
0.4109942871034399,1
0.41153113731210245,1
0.41156152505976257,1
0.41259470848020746,1
0.41288845670758884,1
0.41304039544588955,1
0.4132125926826304,1
0.4134050484178113,1
0.41344556541469146,1
0.4141546128600948,1
0.414195129856975,1
0.4143166808476156,1
0.41439771484137594,1
0.41461042907499696,1
0.4147522385640776,1
0.41494469429925857,1
0.4159778777197034,1
0.41640330618694543,1
0.41659576192212633,1
0.4167173129127669,1
0.4167882176573072,1
0.41687938090028764,1
0.41696041489404806,1
0.4170718366354686,1
0.4172035168753292,1
0.4178315303269722,1
0.41785178882541224,1
0.41821644179733397,1
0.4188748429966371,1
0.41891535999351726,1
0.4189356184919574,1
0.42063733236092543,1
0.4207487541023459,1
0.4209918560836271,1
0.4213463798063288,1
0.42160974028604997,1
0.4216907742798104,1
0.42233904622989343,1
0.4227847331955755,1
0.4228151209432357,1
0.4230075766784166,1
0.42361533163161946,1
0.4237976581175803,1
0.42422308658482233,1
0.42427373283092257,1
0.4246991612981646,1
0.42478019529192496,1
0.4250131680239861,1
0.42511446051618657,0
0.425418337992788,1
0.42566143997406913,1
0.42621854868117176,1
0.4262995826749321,1
0.4262995826749321,1
0.4264616506624529,1
0.4268263036343746,1
0.4272112151047364,1
0.42732263684615696,1
0.42754548032899803,1
0.42759612657509827,1
0.4278088408087193,1
0.42784935780559946,1
0.42796077954702,1
0.4280924597868806,1
0.4285381467525627,1
0.4286191807463231,1
0.4286596977432033,1
0.42880150723228394,1
0.4289635752198047,1
0.429034479964345,1
0.4295105546776873,1
0.4297637859081885,1
0.4300170171386897,1
0.43013856812933027,1
0.43033102386451116,1
0.4306551598395527,1
0.4306551598395527,1
0.4308678740731737,1
0.4309995543130343,1
0.4310096835622544,1
0.4312933025404157,1
0.43170860175843767,1
0.4318200234998582,1
0.43209351322879946,1
0.432417649203841,1
0.4326506219359021,1
0.43270126818200233,1
0.4327924314249828,1
0.4331165674000243,1
0.4340687168267088,1
0.434109233823589,1
0.43415988006968925,1
0.4342814310603298,1
0.4345751792877112,1
0.4346156962845914,1
0.43514241724403385,1
0.4351829342409141,1
0.435375389976095,1
0.435588104209716,1
0.43572991369879666,1
0.4360337911753981,1
0.43693529435598233,1
0.4376342125521656,1
0.4380697702686277,1
0.43812041651472794,1
0.438140675013168,1
0.4382926137514687,1
0.43871804221871075,1
0.4391130829382926,1
0.4392143754304931,1
0.4395486406547547,1
0.44024755885093797,1
0.4412706130221628,1
0.4413313885174831,1
0.4414428102589036,1
0.4416150074956444,1
0.44163526599408454,1
0.44179733398160526,1
0.4418378509784855,1
0.4418682387261456,1
0.4422734086949475,1
0.44295206839269075,1
0.443002714638791,1
0.4431951703739719,1
0.4432559458692922,1
0.4434686601029132,1
0.4435395648474535,1
0.44393460556703535,1
0.4441371905514363,1
0.44420809529597666,1
0.4442182245451967,1
0.4446031360155585,1
0.44490701349215994,1
0.44549450994692275,1
0.44581864592196424,1
0.4458591629188445,1
0.4461225233985657,1
0.4469531218346096,1
0.44708480207447027,1
0.4473582918034115,1
0.4475811352862526,1
0.44759126453547265,1
0.4476115230339127,1
0.4480774684980349,1
0.44824966573477576,1
0.44851302621449696,1
0.44869535270045785,1
0.44917142741380006,1
0.4494651756411815,1
0.44995137960374376,1
0.4499615088529638,1
0.4500222843482841,1
0.45045784206474615,1
0.4507617195413476,1
0.45098456302418866,1
0.4509946922734087,1
0.4511061140148292,1
0.45177464446335236,1
0.45177464446335236,1
0.4522304606782545,1
0.452331753170455,1
0.45259511365017624,1
0.45268627689315666,1
0.45292937887443785,1
0.45340545358778006,1
0.4536181678214011,1
0.4536485555690612,1
0.45381062355658197,1
0.45382075280580203,1
0.45473238523560633,1
0.454864065475467,1
0.45488432397390705,1
0.45513755520440824,1
0.455714922409951,1
0.4560795753818727,1
0.45626190186783355,1
0.4563733236092541,1
0.45660629634131517,1
0.4566772010858555,1
0.4568392690733763,1
0.4570114663101171,1
0.457416636278919,1
0.4575280580203395,1
0.45754831651877964,1
0.457842064746161,1
0.4588752481666059,1
0.4591386086463271,1
0.4591588671447672,1
0.4596349418581095,1
0.4596653296057696,1
0.46009075807301164,1
0.4603642478019529,1
0.4606782545277744,1
0.4608707102629553,1
0.4610429074996961,1
0.46144807746849803,1
0.4615291114622584,1
0.4615493699606985,1
0.46178234269275964,1
0.46185324743729994,1
0.4618836351849601,1
0.4620963494185811,1
0.4622381589076618,1
0.46247113163972287,1
0.46251164863660305,1
0.4627750091163243,0
0.4628053968639844,1
0.4629066893561849,1
0.4631599205866861,1
0.46323082533122645,1
0.4632409545804465,1
0.4633118593249868,1
0.46351444430938776,1
0.46361573680158824,1
0.46369677079534866,1
0.4639702605242899,1
0.4646894372189133,1
0.4647502127142336,1
0.46476034196345367,1
0.4649730561970747,1
0.4650844779384952,1
0.4651655119322556,1
0.4657631376362384,1
0.4661277906081601,1
0.4663303755925611,1
0.4665430898261821,1
0.46655321907540215,1
0.46670515781370286,1
0.4669178720473239,1
0.4670495522871845,1
0.46725213727158543,1
0.46730278351768567,1
0.46742433450832627,1
0.4677585997325878,1
0.46794092621854866,1
0.4679611847169888,1
0.4681131234552895,1
0.46829544994125033,1
0.4684170009318909,1
0.46856893967019164,1
0.4687411369069325,1
0.4687917831530327,1
0.46894372189133343,1
0.46912604837729427,1
0.46922734086949475,1
0.4692982456140351,1
0.46956160609375636,1
0.4695818645921964,1
0.470128844050079,1
0.4702503950407196,1
0.4703010412868198,1
0.47035168753292006,1
0.4709391839876828,1
0.4710809934767635,1
0.47120254446740406,1
0.47139500020258496,1
0.47148616344556543,1
0.47179004092216686,1
0.4722559863862891,1
0.4730663263238929,1
0.47311697256999313,1
0.4732182650621936,1
0.47338033304971433,1
0.47352214253879504,1
0.47352214253879504,1
0.47361330578177546,1
0.47399821725213725,1
0.47452493821157976,1
0.47464648920222036,1
0.47483894493740125,1
0.4751428224140027,1
0.47515295166322274,1
0.47522385640776305,1
0.47534540739840364,1
0.4753555366476237,1
0.4759936793484867,1
0.47607471334224705,1
0.4767331145415502,1
0.4769255702767311,1
0.47697621652283134,1
0.47700660427049146,1
0.47716867225801224,1
0.47745229123617355,1
0.47770552246667475,1
0.47817146793079696,1
0.47820185567845713,1
0.4786272841456991,1
0.47863741339491916,1
0.4793464608403225,1
0.4793869778372027,1
0.479660467566144,1
0.47998460354118555,1
0.4801264130302662,1
0.4801871885255865,1
0.480288481017787,1
0.48052145374984806,1
0.48062274624204854,1
0.48079494347878937,1
0.4808253312264495,1
0.48140269843199224,1
0.48155463717029295,1
0.48176735140391397,1
0.4821117458773956,1
0.48215226287427576,1
0.48255743284307767,1
0.48285118107045905,0
0.48318544629472066,1
0.48335764353146143,1
0.4836716502572829,1
0.48372229650338316,1
0.4837932012479235,1
0.48424901746282567,1
0.48431992220736597,1
0.4844617316964467,1
0.4847048336777278,1
0.4848365139175884,1
0.4848466431668085,1
0.4848466431668085,1
0.4850390989019894,1
0.4855050443661116,1
0.48551517361533164,1
0.4859507313317937,0
0.48614318706697457,1
0.4865078400388963,1
0.4866699080264171,1
0.48670029577407725,1
0.4868421052631579,1
0.4874194724687006,1
0.4874498602163608,1
0.4876727036992018,1
0.4878449009359426,0
0.48812851991410394,1
0.4881589076617641,1
0.4884526558891455,1
0.48877679186418704,1
0.48924273732830925,1
0.48937441756816985,1
0.4897694582877517,1
0.49040760098861474,1
0.49063044447145576,1
0.4906405737206758,1
0.49069121996677606,1
0.4908634172035169,0
0.4910558729386978,1
0.49117742392933833,1
0.49125845792309875,1
0.4913394919168591,0
0.49145091365827964,1
0.49163324014424054,1
0.4918358251286415,1
0.4919067298731818,1
0.4921498318544629,1
0.49217009035290304,1
0.4923524168388639,1
0.49267655281390543,1
0.49270694056156555,1
0.4927474575584458,1
0.4927778453061059,1
0.4929297840444066,1
0.49295004254284674,1
0.4938718042218711,1
0.49407438920627206,1
0.49414529395081236,1
0.49439852518131355,1
0.49452007617195415,1
0.4946922734086949,1
0.49484421214699564,1
0.49486447064543576,1
0.49550261334629875,1
0.4955330010939589,1
0.4955330010939589,1
0.4959483003119809,1
0.49606985130262143,1
0.49684980349256513,1
0.4969308374863255,1
0.49713342247072645,1
0.49731574895668734,1
0.4973663952027876,1
0.49762975568250883,1
0.4976500141809489,1
0.4978627284145699,1
0.4985312588630931,1
0.49857177585997325,1
0.4992200478100563,1
0.4992504355577165,1
0.499361857299137,1
0.49952392528665773,1
0.49969612252339857,1
0.49985819051091934,1
0.5,1
0.5001012924922005,1
0.5001215509906406,1
0.5003342652242616,1
0.5003849114703618,1
0.5006482719500831,1
0.5008812446821441,1
0.5009217616790244,1
0.5010838296665451,1
0.5012965439001661,1
0.5012965439001661,1
0.5018739111057089,1
0.5020866253393298,1
0.5021372715854301,1
0.5022183055791904,1
0.5022588225760707,1
0.5025525708034521,1
0.5031907135043151,1
0.5032312305011952,1
0.5032514889996353,1
0.5034743324824764,1
0.5036465297192172,1
0.503818726955958,1
0.5038997609497184,1
0.504011182691139,1
0.5041124751833395,1
0.5045581621490215,1
0.5055913455694664,1
0.5056926380616669,1
0.5058040598030874,1
0.5058749645476277,1
0.5059762570398282,1
0.5062294882703294,1
0.5062598760179895,1
0.5063307807625299,1
0.5064523317531705,1
0.5066042704914712,1
0.5068473724727524,1
0.5068980187188525,1
0.5069587942141729,1
0.506989181961833,1
0.5070499574571533,1
0.5073740934321948,1
0.5073740934321948,1
0.5078096511486568,1
0.5080324946314979,1
0.5080730116283781,1
0.5085085693448401,1
0.5086199910862607,1
0.5086503788339208,1
0.508670637332361,1
0.5087111543292411,1
0.5087820590737815,1
0.5089238685628621,1
0.5089643855597423,1
0.5096329160082654,1
0.5096936915035858,1
0.5098051132450063,1
0.5098962764879867,1
0.5103622219521089,1
0.5109294599084316,1
0.5109294599084316,1
0.5116790243507151,1
0.5118005753413557,1
0.5123070378023581,1
0.5124285887929987,1
0.512499493537539,1
0.5125906567805194,1
0.5128236295125805,1
0.5128438880110207,1
0.5130464729954216,1
0.5132389287306025,1
0.5135225477087638,1
0.5136542279486245,1
0.5141606904096269,1
0.5145253433815485,1
0.5147481868643896,1
0.5149001256026904,1
0.5152141323285118,1
0.5153154248207122,1
0.5154774928082331,1
0.5158016287832746,1
0.5158218872817146,1
0.5159333090231352,1
0.5164904177302378,1
0.5167335197115189,1
0.5171488189295409,1
0.5174526964061423,1
0.5174830841538025,1
0.5175641181475629,1
0.517584376646003,1
0.5177869616304039,1
0.5179186418702646,1
0.5185263968234675,1
0.51906324703213,1
0.5193671245087315,1
0.5197722944775334,1
0.5198735869697338,1
0.5203699201815162,1
0.5203800494307362,1
0.5205725051659171,1
0.5206231514120173,1
0.5206636684088976,1
0.5210181921315992,1
0.5210181921315992,1
0.5210587091284794,1
0.5211498723714598,1
0.5212005186175601,1
0.5212612941128804,1
0.5213727158543009,1
0.521392974352741,1
0.5214841375957214,1
0.5216563348324622,1
0.5217171103277825,1
0.5220513755520441,1
0.5222742190348851,1
0.5223755115270856,1
0.5224160285239658,1
0.5225679672622665,1
0.5225780965114866,1
0.5228617154896479,1
0.5228921032373081,1
0.5229326202341883,1
0.523084558972489,1
0.5233985656983104,1
0.5237429601717921,1
0.5238847696608727,1
0.5239151574085329,1
0.5239455451561931,1
0.5243000688788947,1
0.5244418783679754,1
0.5244925246140756,1
0.524583687857056,1
0.5247558850937969,1
0.5250698918196184,1
0.5254142862930999,1
0.5254345447915401,1
0.5257080345204813,1
0.5257586807665816,1
0.5257890685142417,1
0.5257890685142417,1
0.5259004902556622,1
0.5259612657509826,1
0.5269438029253272,1
0.5270045784206474,1
0.5270248369190875,1
0.5270856124144079,1
0.527126129411288,1
0.5271565171589482,1
0.5274198776386694,1
0.5282606053239334,1
0.5282909930715936,1
0.5285138365544346,1
0.5286455167942952,1
0.5286556460435152,1
0.5287062922896155,1
0.5289696527693367,0
0.5290709452615372,1
0.5291823670029577,1
0.5295368907256595,1
0.5299015436975811,1
0.5309955026133463,1
0.5312082168469673,1
0.5314817065759085,1
0.53179571330173,1
0.5319172642923706,1
0.5320894615291114,1
0.5321299785259916,1
0.5321806247720919,1
0.5322515295166322,1
0.5325047607471334,1
0.5325452777440136,1
0.5328694137190552,1
0.5330112232081358,1
0.5330821279526762,1
0.5332948421862972,1
0.5338013046472996,1
0.5352599165349864,1
0.5354321137717273,1
0.5360398687249301,1
0.5363538754507516,1
0.5366172359304728,1
0.5374275758680767,1
0.5378124873384384,1
0.5381771403103602,1
0.538349337547101,1
0.5383695960455411,1
0.5384810177869617,1
0.5391191604878246,1
0.5392204529800251,1
0.539423037964426,1
0.539605364450387,1
0.5412159150763746,1
0.5426643977148414,1
0.5430594384344233,1
0.544062234107208,1
0.5443661115838094,1
0.5452980025120538,1
0.5462096349418581,1
0.5477391515740854,1
0.5477492808233054,1
0.5500486203962562,1
0.5519427900004051,1
0.5533102386451116,1
0.5538470888537742,1
0.5545460070499575,1
0.5548093675296787,1
0.5553360884891212,1
0.5553664762367814,1
0.5553968639844414,1
0.5555994489688424,1
0.5563692719095661,1
0.5570580608565293,1
0.5572606458409303,1
0.5572910335885904,1
0.5576962035573924,1
0.5585673189903164,1
0.5586078359871967,1
0.5594992099185608,1
0.560360196102265,1
0.562507596936915,1
0.5632267736315384,1
0.5638547870831814,1
0.5660528341639318,1
0.5665592966249342,1
0.568858636197885,1
0.5711275880231758,1
0.5720493497022001,1
0.5741967505368502,1
0.5752603217049552,1
0.5763036343746202,1
0.576901260078603,1
0.5775799197763462,1
0.5786738786921113,1
0.5799299055953973,1
0.5820064016855071,1
0.5820064016855071,1
0.5850958226976216,1
0.585804870143025,1
0.5882561484542765,1
0.5883371824480369,1
0.5914063449617114,1
0.5924192698837162,1
0.5927028888618776,1
0.5954580446497305,1
0.5958530853693125,1
0.5962076090920141,1
0.5979397107086423,1
0.5989728941290872,1
0.6017280499169402,1
0.6018799886552408,1
0.6021433491349621,1
0.6041894574774118,1
0.6058506543494996,1
0.6100745512742596,1
0.6108443742149832,1
0.6123738908472104,1
0.6124853125886309,1
0.6126676390745918,1
0.6129309995543131,1
0.6147238766662615,1
0.6158279648312467,1
0.6177322636846156,1
0.6203861269802682,1
0.6244276974190673,1
0.6261395405372554,1
0.6306875734370568,1
0.6314979133746607,1
0.6329767837607877,1
0.6330679470037681,1
0.6331894979944086,1
0.63559013005956,1
0.636228272760423,1
0.6365422794862445,1
0.6375146874113691,1
0.6408168226571046,1
0.6415663870993882,1
0.6426096997690531,1
0.646600623961752,1
0.6473400591548154,1
0.6494469429925854,1
0.6495988817308861,1
0.6509359426279324,1
0.6512398201045339,1
0.6519589967991573,1
0.6523945545156193,1
0.6585024917953082,1
0.665461286009481,1
0.6662918844455249,1
0.6668287346541875,1
0.6675580405980309,1
0.6677808840808719,1
0.668013856812933,1
0.6809894250638143,1
0.6850309955026134,1
0.6861654714152587,1
0.6872087840849236,1
0.6938738300717151,1
0.6943600340342774,1
0.6965175641181476,1
0.6966796321056683,1
0.6969328633361696,1
0.699789311616223,1
0.7007313317936874,1
0.7013593452453304,1
0.7014606377375309,1
0.7016328349742718,1
0.7020481341922936,1
0.7023013654227949,1
0.7045500587496455,0
0.7075584457679996,1
0.710809934767635,1
0.714608403225153,1
0.7146691787204732,1
0.7155402941533974,1
0.7167051578137028,0
0.7213443539564848,1
0.7214456464486853,1
0.7215671974393258,1
0.7222255986386289,1
0.7250314006725821,1
0.7300656375349459,1
0.7335197115189822,1
0.7339755277338844,1
0.735798792593493,1
0.7430513350350472,1
0.7548620396256229,1
0.7601292492200478,1
0.7625703982820793,1
0.7647076698675094,1
0.7677869616304039,0
0.7683845873343867,1
0.7687289818078684,0
0.7707244439042178,1
0.7708763826425186,1
0.7716867225801224,1
0.7772780681495888,1
0.782423726753373,1
0.8005449536080386,1
0.8020744702402658,1
0.8066022446416271,1
0.8085268019934363,1
0.809975284631903,1
0.8183015274907823,1
0.824358818524371,1
0.8247032129978527,1
0.8248348932377132,1
0.8572181029942061,1
0.8615736801588266,1
0.8642680604513594,1
0.8936226246910579,0
0.8966310117094121,1
0.9013411125967343,0
0.9014525343381549,1
0.9027186904906608,0
0.9034277379360641,1
0.9037518739111057,1
0.9121085045176451,1
0.9164742109314857,1
0.9271605688586362,1
0.9273834123414773,1
0.9312426562943155,1
0.9342814310603298,1
0.9430938778817715,0
0.9500729305943844,1
0.956565779344435,1
0.9779790121956161,1
0.9904481179854949,1
0.9908938049511771,1
0.9920687978607026,1
0.998733843847494,1
1.0,1
